43.382999999999996,44.182,42.782,43.488
43.63454545454545,44.36818181818182,43.019999999999996,43.68818181818182
43.798333333333325,44.560833333333335,43.2275,43.935833333333335
44.01692307692307,44.744615384615386,43.41769230769231,44.076153846153844
44.192857142857136,44.91428571428572,43.603571428571435,44.29071428571429
44.39666666666666,45.13066666666667,43.84333333333334,44.538000000000004
44.67937499999999,45.4675,44.14750000000001,44.910625
45.02941176470588,45.809411764705885,44.5029411764706,45.254705882352944
45.35055555555555,46.090555555555554,44.81722222222223,45.54
45.61105263157894,46.32631578947369,45.07789473684211,45.787894736842105
45.790499999999994,46.479,45.19650000000001,45.8885
45.9805,46.70399999999999,45.452000000000005,46.12349999999999
46.171,46.9475,45.6335,46.370999999999995
46.3985,47.209500000000006,45.907,46.651999999999994
46.6645,47.5255,46.19649999999999,46.96699999999999
46.973,47.805499999999995,46.495999999999995,47.2345
47.227000000000004,47.983999999999995,46.689,47.38099999999999
47.38100000000001,48.154,46.843999999999994,47.56099999999999
47.55700000000001,48.3015,47.007999999999996,47.68849999999999
47.6555,48.30899999999999,47.0945,47.78249999999999
47.6795,48.2665,47.0935,47.777499999999996
47.7235,48.3335,47.13199999999999,47.83
47.79350000000001,48.4375,47.1785,47.9045
47.904,48.5485,47.275499999999994,48.02749999999999
47.986000000000004,48.6395,47.3405,48.117999999999995
48.082,48.71999999999999,47.394000000000005,48.1725
48.135999999999996,48.70899999999999,47.407000000000004,48.12499999999999
47.81349999999999,48.415499999999994,47.065000000000005,47.769499999999994
47.4585,48.0715,46.697500000000005,47.442
47.126999999999995,47.733999999999995,46.353500000000004,47.0755
46.7955,47.454499999999996,46.099000000000004,46.8395
46.598,47.2425,45.883500000000005,46.655
46.462,47.0415,45.7015,46.441500000000005
46.241499999999995,46.8075,45.491,46.2355
46.023,46.5085,45.2495,45.95
45.76700000000001,46.235499999999995,44.986999999999995,45.686499999999995
45.49100000000001,45.96900000000001,44.756499999999996,45.438
45.246500000000005,45.753,44.54,45.221500000000006
45.036,45.6215,44.375499999999995,45.06699999999999
44.837,45.442,44.19449999999999,44.872
44.70700000000001,45.335499999999996,44.0815,44.778499999999994
44.5935,45.2205,43.974000000000004,44.64399999999999
44.445,44.9935,43.80800000000001,44.41199999999999
44.2155,44.793499999999995,43.597,44.22699999999999
44.0335,44.580999999999996,43.385000000000005,43.955999999999996
43.80899999999999,44.326499999999996,43.098,43.65049999999999
43.4655,43.986999999999995,42.78249999999999,43.322500000000005
43.4315,43.9005,42.756,43.2895
43.4085,43.8645,42.741,43.234
43.346999999999994,43.79599999999999,42.69199999999999,43.18750000000001
43.336999999999996,43.763999999999996,42.69199999999999,43.186
43.34999999999999,43.79899999999999,42.724000000000004,43.209
43.413499999999985,43.9725,42.8365,43.359500000000004
43.51049999999999,44.058499999999995,42.8495,43.379000000000005
43.571999999999996,44.195,42.92049999999999,43.4675
43.70499999999999,44.361,43.05199999999999,43.636
43.890999999999984,44.544,43.13549999999999,43.711
43.95699999999999,44.61449999999999,43.19849999999999,43.7885
44.04049999999999,44.62599999999999,43.2555,43.849000000000004
44.116,44.69349999999999,43.277499999999996,43.852500000000006
44.08649999999999,44.64649999999999,43.23349999999999,43.7805
43.97099999999999,44.540499999999994,43.14999999999999,43.71
43.92400000000001,44.49849999999999,43.124,43.67
43.82350000000001,44.354499999999994,43.025,43.546499999999995
43.74900000000001,44.2705,42.941500000000005,43.483000000000004
43.664500000000004,44.2165,42.931000000000004,43.455
43.62050000000001,44.181,42.9025,43.434000000000005
43.49000000000001,44.108,42.790000000000006,43.376000000000005
43.425000000000004,44.058,42.74750000000001,43.339000000000006
43.43000000000001,44.126999999999995,42.777,43.42800000000001
43.4995,44.1995,42.84450000000001,43.484
43.5435,44.2565,42.897000000000006,43.519
43.5265,44.13000000000001,42.87950000000001,43.435500000000005
43.3685,43.969,42.75600000000001,43.294
43.201499999999996,43.7325,42.563,43.055
42.89149999999999,43.3845,42.2295,42.683
42.5015,42.996,41.925,42.382
42.210499999999996,42.67850000000001,41.6085,42.05550000000001
41.85849999999999,42.326,41.2365,41.65350000000001
41.50449999999999,41.9605,40.93050000000001,41.37350000000001
41.177499999999995,41.628,40.58550000000001,41.020500000000006
40.85699999999999,41.30550000000001,40.2625,40.70400000000001
40.516,40.962,39.920500000000004,40.3815
40.2085,40.65400000000001,39.617000000000004,40.062999999999995
39.83,40.286500000000004,39.285000000000004,39.70499999999999
39.437,39.863,38.878,39.294
39.04549999999999,39.451499999999996,38.4775,38.88599999999999
38.718,39.0705,38.157999999999994,38.50849999999999
38.3635,38.716,37.791999999999994,38.13399999999999
37.9645,38.2895,37.391999999999996,37.70099999999999
37.3655,37.671499999999995,36.7385,37.0865
36.744,36.9965,36.083,36.4285
36.099500000000006,36.351499999999994,35.429,35.755
35.538,35.820999999999984,34.919,35.257
35.038000000000004,35.31549999999999,34.4435,34.79600000000001
34.6195,34.895499999999984,34.053000000000004,34.4055
34.243500000000004,34.512499999999996,33.694,34.055
33.895500000000006,34.156,33.358000000000004,33.6725
33.49450000000001,33.752500000000005,32.993500000000004,33.3125
33.1195,33.38850000000001,32.63,32.935500000000005
32.8015,33.0765,32.3415,32.6435
32.501,32.798,32.047000000000004,32.353500000000004
32.2185,32.528000000000006,31.789499999999997,32.092999999999996
31.982499999999998,32.2915,31.561500000000002,31.872499999999995
31.793,32.1215,31.398999999999994,31.721999999999998
31.639499999999998,31.970499999999998,31.2695,31.603499999999997
31.510999999999996,31.862999999999992,31.1535,31.488000000000007
